Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2026-06-25 00:00:00-04:00,53.0,53.11000061035156,52.959999084472656,52.97999954223633,103200,0.265,0.0,0.0
2026-06-26 00:00:00-04:00,53.012001037597656,53.130001068115234,52.95000076293945,52.96500015258789,19700,0.0,0.0,0.0
2026-06-29 00:00:00-04:00,53.150001525878906,53.150001525878906,53.11000061035156,53.11600112915039,1500,0.0,0.0,0.0
2026-06-30 00:00:00-04:00,53.150001525878906,53.279998779296875,53.05099868774414,53.05099868774414,3900,0.0,0.0,0.0
2026-07-01 00:00:00-04:00,52.959999084472656,53.25699996948242,52.959999084472656,53.047000885009766,7200,0.0,0.0,0.0
2026-07-02 00:00:00-04:00,53.119998931884766,53.16999816894531,53.060001373291016,53.112998962402344,53400,0.0,0.0,0.0
2026-07-06 00:00:00-04:00,53.18000030517578,53.20000076293945,53.130001068115234,53.150001525878906,3000,0.0,0.0,0.0
2026-07-07 00:00:00-04:00,53.08000183105469,53.08000183105469,52.98099899291992,53.029998779296875,3800,0.0,0.0,0.0
2026-07-08 00:00:00-04:00,52.93000030517578,52.97999954223633,52.880001068115234,52.880001068115234,600,0.0,0.0,0.0
2026-07-09 00:00:00-04:00,53.04999923706055,53.099998474121094,53.04499816894531,53.064998626708984,45600,0.0,0.0,0.0
2026-07-10 00:00:00-04:00,53.11000061035156,53.16999816894531,53.04999923706055,53.159000396728516,1500,0.0,0.0,0.0
2026-07-13 00:00:00-04:00,52.9900016784668,52.9900016784668,52.77000045776367,52.77299880981445,13100,0.0,0.0,0.0
2026-07-14 00:00:00-04:00,53.02000045776367,53.02000045776367,52.90999984741211,52.915000915527344,3000,0.0,0.0,0.0
2026-07-15 00:00:00-04:00,53.04499816894531,53.060001373291016,52.98099899291992,53.005001068115234,1600,0.0,0.0,0.0
2026-07-16 00:00:00-04:00,52.90999984741211,53.060001373291016,52.900001525878906,52.94499969482422,900,0.0,0.0,0.0
2026-07-17 00:00:00-04:00,52.95000076293945,53.060001373291016,52.85499954223633,52.86000061035156,5100,0.0,0.0,0.0
2026-07-20 00:00:00-04:00,52.915000915527344,52.9900016784668,52.73500061035156,52.76499938964844,12700,0.0,0.0,0.0
2026-07-21 00:00:00-04:00,52.84000015258789,52.869998931884766,52.77799987792969,52.77799987792969,700,0.0,0.0,0.0
